Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
9oclock,dry,wet,58.44,21.59,1
9oclock,moist,wet,42.87,19.59,0
9oclock,moist,moist,73.59,36.18,0
9oclock,wet,moist,73.03,32.52,0
9oclock,wet,wet,65.22,32.15,0
moneyplant,dry,dry,77.41,29.28,1
moneyplant,moist,wet,89.93,15.28,0
9oclock,dry,moist,48.35,38.98,1
moneyplant,moist,wet,59.56,35.85,0
moneyplant,moist,wet,52.83,19.34,0
moneyplant,wet,dry,81.78,26.54,0
9oclock,moist,moist,74.74,17.63,0
moneyplant,wet,moist,48.43,23.61,0
moneyplant,wet,wet,64.81,37.75,0
9oclock,wet,moist,69.97,19.74,0
9oclock,wet,wet,52.99,15.12,0
moneyplant,moist,dry,48.31,26.21,0
moneyplant,moist,dry,34.08,15.5,0
moneyplant,dry,moist,80.77,36.91,0
9oclock,moist,wet,66.52,15.67,0
moneyplant,wet,moist,80.66,17.87,0
moneyplant,dry,dry,82.19,28.76,1
moneyplant,wet,moist,53.39,27.06,0
9oclock,dry,moist,36.46,27.01,1
9oclock,moist,wet,70.07,29.87,0
9oclock,wet,moist,63.95,16.6,0
moneyplant,wet,dry,88.18,37.84,0
moneyplant,wet,moist,81.25,17.82,0
moneyplant,moist,moist,45.57,25.86,0
9oclock,dry,dry,56.31,27.02,1
9oclock,wet,moist,78.03,17.65,0
moneyplant,dry,moist,31.43,20.38,0
9oclock,wet,wet,67.15,19.33,0
9oclock,dry,moist,63.88,30.74,1
moneyplant,dry,dry,42.1,22.01,1
9oclock,wet,wet,43.0,27.42,0
moneyplant,moist,wet,41.87,21.94,0
moneyplant,wet,moist,33.52,15.85,0
9oclock,dry,wet,82.56,36.8,1
9oclock,wet,wet,37.56,20.47,0
9oclock,dry,wet,42.11,19.68,1
moneyplant,dry,wet,67.93,24.54,0
moneyplant,moist,wet,76.81,22.66,0
9oclock,dry,wet,88.68,20.87,1
9oclock,wet,moist,61.57,27.06,0
9oclock,moist,dry,56.55,35.14,1
moneyplant,dry,moist,83.03,17.26,0
9oclock,dry,wet,56.1,18.16,1
moneyplant,moist,dry,85.51,34.03,0
9oclock,dry,moist,66.62,23.82,1
9oclock,wet,moist,30.68,26.31,0
moneyplant,moist,wet,54.88,25.48,0
9oclock,dry,moist,30.56,24.54,1
9oclock,wet,dry,57.16,28.68,1
moneyplant,wet,wet,68.88,19.49,0
9oclock,moist,wet,31.14,34.91,0
9oclock,dry,wet,36.77,35.64,1
moneyplant,moist,wet,49.35,29.53,0
moneyplant,moist,dry,68.41,22.52,0
9oclock,wet,dry,43.37,28.9,1
9oclock,dry,wet,75.4,26.61,1
9oclock,moist,moist,37.69,35.65,0
moneyplant,wet,moist,36.76,28.9,0
9oclock,wet,wet,66.67,18.07,0
9oclock,wet,dry,65.09,27.42,1
9oclock,dry,moist,66.27,31.43,1
9oclock,moist,dry,89.82,15.88,1
moneyplant,wet,wet,89.48,29.44,0
9oclock,dry,moist,37.6,31.08,1
9oclock,dry,moist,57.15,34.6,1
9oclock,moist,moist,53.99,25.15,0
moneyplant,wet,wet,59.57,15.84,0
9oclock,wet,dry,34.42,26.91,1
9oclock,dry,moist,33.42,28.72,1
9oclock,dry,moist,35.12,32.19,1
9oclock,wet,moist,47.91,22.02,0
moneyplant,wet,moist,35.35,24.1,0
9oclock,wet,moist,36.91,15.54,0
9oclock,dry,dry,44.11,20.98,1
9oclock,moist,dry,72.72,37.47,1
moneyplant,dry,moist,75.81,15.35,0
9oclock,moist,dry,83.83,16.69,1
9oclock,moist,wet,44.92,26.64,0
moneyplant,moist,wet,56.16,32.6,0
moneyplant,moist,dry,36.92,19.73,0
moneyplant,dry,moist,60.58,15.87,0
9oclock,dry,moist,64.15,34.29,1
9oclock,dry,moist,31.21,27.31,1
9oclock,moist,wet,40.09,26.96,0
moneyplant,moist,dry,38.7,33.67,0
9oclock,wet,dry,45.82,19.67,1
moneyplant,wet,moist,43.1,16.3,0
moneyplant,dry,wet,72.67,19.61,0
9oclock,dry,moist,64.37,28.03,1
moneyplant,moist,dry,60.12,37.71,0
9oclock,dry,moist,69.14,22.74,1
moneyplant,wet,wet,83.87,27.67,0
9oclock,moist,dry,63.45,34.48,1
9oclock,moist,moist,67.21,28.43,0
moneyplant,dry,dry,44.13,18.46,1
9oclock,wet,dry,38.92,39.1,1
moneyplant,wet,dry,57.75,37.29,0
9oclock,moist,wet,37.9,35.2,0
9oclock,wet,dry,52.38,36.53,1
moneyplant,dry,moist,46.5,24.82,0
moneyplant,moist,dry,68.54,35.66,0
9oclock,dry,dry,31.14,24.55,1
moneyplant,moist,wet,81.78,33.78,0
9oclock,moist,moist,38.9,18.92,0
9oclock,wet,moist,77.73,18.11,0
moneyplant,dry,moist,43.23,18.9,0
moneyplant,dry,dry,42.3,29.25,1
9oclock,dry,moist,64.63,29.98,1
9oclock,moist,moist,64.44,30.44,0
9oclock,wet,dry,50.55,38.65,1
9oclock,moist,moist,53.53,31.08,0
moneyplant,wet,moist,31.92,35.61,0
moneyplant,wet,moist,58.71,23.61,0
moneyplant,moist,wet,38.09,29.55,0
9oclock,wet,moist,53.55,37.98,0
9oclock,dry,moist,47.97,37.6,1
9oclock,moist,dry,78.72,30.05,1
moneyplant,dry,dry,72.45,20.61,1
9oclock,wet,moist,62.55,18.48,0
9oclock,dry,moist,89.23,32.68,1
moneyplant,dry,dry,80.82,27.68,1
9oclock,wet,moist,63.52,22.76,0
9oclock,moist,wet,39.21,22.39,0
moneyplant,moist,dry,53.06,26.3,0
moneyplant,moist,wet,81.75,39.95,0
moneyplant,moist,moist,56.71,21.61,0
moneyplant,wet,moist,58.74,38.37,0
9oclock,dry,wet,30.67,28.86,1
moneyplant,dry,dry,50.74,20.43,1
9oclock,wet,moist,85.6,22.42,0
9oclock,wet,wet,73.87,30.03,0
moneyplant,wet,moist,47.23,28.68,0
moneyplant,wet,wet,73.5,30.55,0
moneyplant,wet,wet,68.37,20.31,0
9oclock,wet,wet,54.47,32.34,0
9oclock,moist,dry,76.09,29.59,1
moneyplant,wet,wet,37.71,32.54,0
9oclock,wet,moist,75.16,30.44,0
moneyplant,dry,dry,49.2,27.35,1
9oclock,wet,moist,77.11,16.67,0
moneyplant,dry,wet,37.75,38.94,0
9oclock,moist,moist,59.27,29.37,0
9oclock,dry,moist,59.36,20.82,1
9oclock,dry,dry,75.33,34.36,1
moneyplant,wet,wet,30.73,18.41,0
moneyplant,dry,moist,33.59,36.07,0
9oclock,wet,moist,62.89,18.25,0
9oclock,moist,moist,82.07,19.12,0
9oclock,wet,wet,83.96,34.3,0
9oclock,moist,wet,87.02,18.99,0
9oclock,moist,moist,50.93,23.17,0
moneyplant,dry,wet,77.46,23.52,0
moneyplant,dry,dry,78.74,17.08,1
moneyplant,dry,dry,55.79,33.69,1
9oclock,moist,wet,87.35,17.4,0
9oclock,wet,dry,64.72,16.18,1
9oclock,dry,dry,67.13,28.14,1
moneyplant,wet,moist,42.06,28.17,0
moneyplant,wet,wet,38.19,29.87,0
9oclock,dry,wet,36.27,29.14,1
moneyplant,moist,dry,56.5,28.26,0
9oclock,wet,dry,60.51,23.31,1
9oclock,moist,moist,62.03,32.14,0
moneyplant,moist,moist,81.24,25.42,0
9oclock,moist,moist,75.42,27.05,0
moneyplant,moist,moist,44.99,30.66,0
moneyplant,moist,dry,60.82,21.97,0
9oclock,moist,dry,41.6,30.16,1
9oclock,moist,wet,89.26,18.55,0
9oclock,moist,wet,58.26,30.98,0
9oclock,dry,dry,46.35,38.07,1
9oclock,dry,dry,41.39,36.48,1
moneyplant,moist,wet,44.01,33.4,0
9oclock,wet,moist,88.34,34.0,0
9oclock,wet,wet,42.35,21.3,0
9oclock,moist,wet,88.38,36.96,0
9oclock,wet,moist,43.28,38.1,0
9oclock,moist,dry,78.6,31.07,1
moneyplant,dry,wet,83.62,16.65,0
moneyplant,dry,moist,85.66,22.86,0
moneyplant,dry,dry,44.98,39.3,1
9oclock,moist,moist,71.95,20.03,0
moneyplant,wet,moist,35.07,34.17,0
moneyplant,moist,dry,60.37,39.49,0
9oclock,wet,moist,43.54,31.9,0
9oclock,wet,moist,68.18,18.16,0
9oclock,wet,dry,67.8,17.38,1
moneyplant,wet,wet,32.93,37.91,0
9oclock,wet,moist,40.72,29.44,0
9oclock,wet,moist,70.75,24.73,0
9oclock,moist,moist,39.35,25.53,0
moneyplant,dry,moist,75.96,36.54,0
moneyplant,moist,moist,30.0,17.32,0
moneyplant,moist,wet,71.61,35.08,0
moneyplant,dry,wet,48.24,33.8,0
9oclock,moist,moist,68.74,34.82,0
9oclock,wet,wet,59.79,33.38,0
9oclock,dry,moist,51.7,18.54,1
moneyplant,moist,wet,50.1,37.86,0
moneyplant,moist,dry,84.35,24.06,0
moneyplant,moist,moist,56.74,38.08,0
moneyplant,wet,dry,67.9,24.7,0
moneyplant,moist,wet,74.93,24.79,0
9oclock,moist,moist,82.86,17.38,0
9oclock,dry,wet,31.65,35.32,1
9oclock,dry,dry,52.38,31.9,1
moneyplant,dry,wet,44.67,17.46,0
9oclock,wet,wet,36.24,25.57,0
9oclock,moist,wet,47.77,34.29,0
9oclock,moist,wet,47.74,17.27,0
moneyplant,dry,dry,56.61,18.6,1
9oclock,dry,dry,86.72,22.95,1
9oclock,dry,moist,65.84,32.66,1
moneyplant,dry,dry,64.47,24.16,1
9oclock,moist,wet,61.41,29.42,0
moneyplant,wet,dry,44.57,23.96,0
9oclock,dry,wet,65.78,25.49,1
moneyplant,moist,wet,43.85,31.97,0
9oclock,wet,dry,85.57,24.45,1
moneyplant,wet,moist,47.3,22.46,0
moneyplant,moist,dry,86.51,26.23,0
9oclock,dry,wet,59.78,31.25,1
moneyplant,moist,wet,52.37,24.2,0
moneyplant,moist,dry,79.53,33.62,0
9oclock,dry,dry,88.15,21.42,1
moneyplant,wet,moist,85.18,23.33,0
moneyplant,dry,moist,65.49,19.13,0
moneyplant,moist,dry,68.07,32.66,0
moneyplant,moist,dry,30.58,28.82,0
9oclock,dry,dry,65.94,16.21,1
moneyplant,moist,wet,84.04,34.91,0
moneyplant,dry,moist,61.0,31.55,0
moneyplant,moist,dry,68.13,22.02,0
9oclock,wet,moist,80.43,35.6,0
9oclock,dry,wet,48.28,33.0,1
moneyplant,wet,moist,73.14,24.6,0
moneyplant,dry,wet,36.5,25.05,0
moneyplant,wet,dry,42.35,18.5,0
9oclock,wet,dry,66.49,37.52,1
9oclock,moist,dry,78.01,30.79,1
9oclock,dry,wet,84.51,27.09,1
moneyplant,moist,moist,44.39,35.98,0
9oclock,wet,wet,65.09,26.33,0
moneyplant,dry,moist,57.54,27.33,0
moneyplant,dry,dry,60.54,34.55,1
moneyplant,wet,moist,44.53,29.71,0
moneyplant,wet,dry,84.56,37.73,0
moneyplant,dry,wet,30.59,32.5,0
9oclock,wet,dry,40.76,23.97,1
moneyplant,wet,wet,34.74,30.93,0
moneyplant,dry,moist,84.46,31.06,0
moneyplant,moist,dry,51.87,30.71,0
moneyplant,dry,wet,64.48,15.85,0
9oclock,dry,moist,61.18,39.37,1
moneyplant,moist,moist,67.13,19.63,0
9oclock,wet,moist,39.17,29.13,0
9oclock,dry,moist,60.76,31.03,1
moneyplant,wet,wet,48.98,35.55,0
moneyplant,dry,moist,47.53,23.81,0
9oclock,moist,dry,88.52,17.07,1
moneyplant,moist,moist,79.79,26.47,0
9oclock,wet,wet,31.61,21.7,0
9oclock,moist,wet,47.14,36.59,0
9oclock,wet,moist,45.9,37.53,0
9oclock,wet,wet,68.15,37.01,0
9oclock,dry,moist,59.04,19.79,1
moneyplant,wet,wet,64.8,33.49,0
9oclock,moist,moist,30.7,31.88,0
9oclock,wet,moist,33.46,23.5,0
moneyplant,dry,dry,30.19,37.4,1
9oclock,moist,dry,32.75,26.45,1
9oclock,dry,dry,65.83,31.33,1
9oclock,moist,dry,83.12,17.61,1
moneyplant,wet,wet,31.62,22.92,0
moneyplant,dry,wet,40.31,31.91,0
9oclock,moist,moist,34.8,33.21,0
moneyplant,dry,moist,62.08,23.72,0
moneyplant,moist,wet,61.55,25.73,0
moneyplant,dry,moist,57.76,21.59,0
9oclock,moist,dry,85.87,24.2,1
moneyplant,dry,dry,79.07,17.3,1
9oclock,moist,wet,57.18,38.32,0
9oclock,moist,dry,73.04,36.04,1
moneyplant,wet,wet,59.84,29.01,0
9oclock,wet,moist,39.95,26.65,0
9oclock,dry,dry,52.35,33.64,1
9oclock,moist,dry,69.72,19.45,1
moneyplant,wet,dry,75.19,21.76,0
9oclock,dry,moist,39.94,29.36,1
9oclock,moist,wet,73.6,38.35,0
moneyplant,moist,moist,30.37,34.41,0
moneyplant,wet,moist,37.89,15.18,0
moneyplant,dry,wet,61.82,25.38,0
9oclock,dry,moist,31.71,18.13,1
9oclock,wet,wet,73.07,20.2,0
9oclock,wet,dry,36.05,30.99,1
moneyplant,moist,wet,52.05,38.25,0
9oclock,dry,dry,44.97,22.95,1
9oclock,moist,moist,81.62,34.25,0
9oclock,moist,moist,44.37,37.58,0
9oclock,dry,dry,41.38,36.25,1
9oclock,wet,dry,47.04,25.83,1
9oclock,moist,dry,42.63,16.48,1
9oclock,dry,moist,58.08,22.79,1
moneyplant,moist,moist,53.82,34.64,0
moneyplant,moist,wet,64.91,32.8,0
moneyplant,moist,dry,84.57,17.96,0
moneyplant,dry,dry,53.9,19.63,1
moneyplant,moist,wet,79.44,31.28,0
moneyplant,dry,dry,85.94,35.38,1
9oclock,dry,dry,84.01,32.62,1
moneyplant,wet,dry,58.11,15.13,0
moneyplant,dry,wet,89.04,18.7,0
moneyplant,dry,dry,44.2,30.62,1
moneyplant,moist,wet,34.94,26.39,0
moneyplant,moist,wet,57.48,21.99,0
9oclock,wet,wet,43.61,25.8,0
moneyplant,moist,wet,80.41,31.63,0
9oclock,moist,wet,71.1,39.2,0
9oclock,moist,wet,57.71,28.04,0
moneyplant,dry,moist,30.55,38.09,0
9oclock,moist,wet,58.31,19.0,0
9oclock,dry,dry,70.5,28.85,1
9oclock,wet,dry,52.44,27.58,1
9oclock,dry,wet,46.15,32.7,1
moneyplant,moist,dry,51.05,28.38,0
9oclock,dry,dry,48.1,37.86,1
moneyplant,wet,dry,52.88,36.3,0
9oclock,dry,wet,79.48,23.04,1
9oclock,dry,wet,63.49,24.24,1
moneyplant,wet,moist,38.21,29.0,0
moneyplant,dry,moist,67.77,16.27,0
9oclock,moist,wet,31.62,20.9,0
moneyplant,dry,wet,85.46,19.86,0
9oclock,moist,dry,76.58,30.45,1
9oclock,dry,dry,82.32,19.48,1
9oclock,dry,dry,34.84,28.19,1
9oclock,moist,moist,48.64,26.49,0
9oclock,dry,dry,48.0,22.87,1
moneyplant,moist,dry,40.65,37.85,0
moneyplant,wet,moist,50.46,29.23,0
moneyplant,wet,dry,42.49,31.5,0
9oclock,moist,dry,43.44,33.09,1
moneyplant,wet,moist,42.02,19.74,0
9oclock,dry,wet,45.37,32.94,1
moneyplant,wet,dry,84.94,37.91,0
moneyplant,moist,wet,37.0,19.39,0
9oclock,wet,dry,46.4,34.53,1
9oclock,wet,dry,57.98,32.4,1
moneyplant,wet,moist,50.37,37.65,0
9oclock,wet,moist,78.5,29.37,0
9oclock,moist,moist,68.76,22.46,0
9oclock,dry,moist,37.06,29.14,1
9oclock,wet,moist,56.42,15.69,0
moneyplant,dry,moist,77.17,39.39,0
9oclock,moist,dry,71.17,23.31,1
9oclock,dry,wet,49.97,30.59,1
9oclock,wet,wet,52.0,34.17,0
9oclock,dry,dry,65.71,35.5,1
9oclock,moist,wet,41.14,21.64,0
moneyplant,dry,wet,31.68,32.1,0
moneyplant,wet,dry,83.32,20.22,0
moneyplant,wet,wet,85.28,27.14,0
moneyplant,dry,moist,63.58,20.23,0
9oclock,moist,wet,52.56,25.3,0
9oclock,dry,dry,33.69,19.11,1
moneyplant,wet,dry,89.34,37.18,0
9oclock,wet,dry,70.83,26.51,1
moneyplant,moist,dry,38.31,19.26,0
9oclock,wet,wet,39.32,38.23,0
9oclock,dry,wet,48.86,17.56,1
moneyplant,moist,wet,44.17,15.82,0
9oclock,moist,wet,33.08,17.52,0
moneyplant,moist,wet,50.04,18.45,0
9oclock,wet,moist,37.7,38.22,0
moneyplant,wet,moist,58.66,34.15,0
9oclock,dry,wet,78.79,32.1,1
9oclock,wet,moist,46.85,15.03,0
moneyplant,moist,wet,76.74,35.4,0
9oclock,moist,wet,75.84,30.39,0
moneyplant,moist,moist,89.88,15.01,0
moneyplant,wet,dry,86.77,19.43,0
9oclock,moist,moist,32.91,34.01,0
moneyplant,wet,dry,63.75,17.48,0
9oclock,wet,wet,31.19,18.45,0
moneyplant,wet,wet,64.56,37.34,0
moneyplant,moist,moist,89.33,23.61,0
moneyplant,wet,moist,73.91,37.75,0
9oclock,wet,dry,89.1,29.0,1
moneyplant,wet,moist,86.73,34.79,0
9oclock,wet,dry,58.13,33.11,1
9oclock,dry,dry,50.83,28.44,1
moneyplant,dry,dry,42.5,31.05,1
9oclock,moist,dry,67.84,34.85,1
moneyplant,dry,wet,85.37,26.86,0
moneyplant,wet,dry,63.35,34.25,0
9oclock,dry,wet,62.39,21.99,1
9oclock,moist,wet,33.71,30.21,0
moneyplant,dry,dry,37.29,30.85,1
moneyplant,wet,dry,63.6,37.3,0
moneyplant,wet,dry,31.25,29.68,0
moneyplant,wet,wet,88.44,31.58,0
moneyplant,wet,moist,34.66,20.94,0
moneyplant,moist,dry,30.17,25.9,0
moneyplant,dry,dry,80.03,36.27,1
9oclock,moist,moist,60.05,18.89,0
9oclock,wet,moist,71.85,35.05,0
9oclock,wet,moist,74.13,37.84,0
9oclock,wet,wet,52.4,32.22,0
9oclock,moist,wet,63.74,34.52,0
moneyplant,dry,moist,60.24,23.94,0
9oclock,wet,dry,68.91,35.05,1
9oclock,dry,dry,68.16,21.77,1
9oclock,wet,wet,62.42,24.84,0
moneyplant,dry,dry,42.15,16.43,1
moneyplant,wet,wet,83.4,29.92,0
9oclock,wet,moist,37.86,36.75,0
9oclock,dry,wet,59.91,36.4,1
moneyplant,moist,dry,42.31,28.88,0
moneyplant,moist,moist,44.58,37.77,0
9oclock,dry,moist,54.58,39.22,1
moneyplant,wet,wet,85.56,33.08,0
9oclock,wet,wet,32.76,21.0,0
9oclock,moist,wet,40.53,21.0,0
9oclock,moist,moist,39.21,35.03,0
9oclock,dry,wet,55.84,17.59,1
moneyplant,dry,moist,33.12,25.5,0
9oclock,wet,dry,73.38,33.06,1
9oclock,moist,dry,33.6,29.25,1
9oclock,moist,moist,87.21,29.39,0
9oclock,wet,moist,77.09,32.41,0
9oclock,moist,wet,88.64,21.66,0
9oclock,wet,dry,74.82,31.34,1
moneyplant,wet,wet,79.58,39.8,0
moneyplant,dry,dry,44.12,32.13,1
9oclock,dry,moist,47.31,34.23,1
9oclock,wet,dry,52.36,16.78,1
moneyplant,dry,dry,31.99,35.29,1
moneyplant,wet,moist,57.22,17.36,0
9oclock,moist,dry,87.87,30.89,1
9oclock,moist,wet,41.24,18.87,0
moneyplant,dry,wet,79.12,25.04,0
moneyplant,dry,moist,87.34,16.7,0
9oclock,wet,dry,76.27,22.22,1
9oclock,dry,dry,71.17,30.39,1
moneyplant,moist,dry,76.29,18.28,0
moneyplant,wet,wet,81.7,20.18,0
9oclock,dry,dry,57.93,22.15,1
moneyplant,moist,moist,61.64,17.05,0
moneyplant,moist,wet,83.57,24.28,0
moneyplant,wet,dry,67.77,19.2,0
moneyplant,wet,moist,48.3,32.63,0
moneyplant,dry,dry,56.89,29.98,1
9oclock,moist,moist,39.1,30.16,0
moneyplant,wet,dry,81.58,21.46,0
moneyplant,moist,dry,66.61,18.54,0
9oclock,dry,wet,77.3,28.22,1
9oclock,moist,dry,70.99,28.05,1
9oclock,wet,wet,33.88,20.92,0
9oclock,dry,dry,88.86,39.7,1
moneyplant,wet,dry,80.17,23.74,0
9oclock,dry,moist,75.53,37.47,1
9oclock,wet,moist,59.43,34.95,0
moneyplant,moist,moist,77.74,29.17,0
moneyplant,wet,moist,57.3,21.1,0
9oclock,dry,wet,54.15,31.29,1
moneyplant,wet,dry,78.48,19.68,0
9oclock,wet,dry,84.44,24.27,1
9oclock,dry,dry,74.0,21.53,1
moneyplant,moist,dry,47.65,17.33,0
moneyplant,moist,dry,57.99,21.75,0
moneyplant,wet,moist,36.48,29.72,0
9oclock,moist,dry,73.19,34.13,1
moneyplant,dry,wet,70.24,18.01,0
9oclock,wet,wet,41.02,25.91,0
moneyplant,moist,dry,48.47,29.67,0
moneyplant,dry,moist,37.39,33.59,0
9oclock,moist,dry,59.25,17.38,1
moneyplant,dry,moist,63.53,37.69,0
moneyplant,dry,wet,45.15,23.84,0
moneyplant,moist,moist,46.25,32.03,0
9oclock,moist,moist,61.38,27.09,0
9oclock,dry,dry,61.84,37.36,1
moneyplant,wet,moist,86.9,35.42,0
9oclock,wet,moist,78.72,24.59,0
moneyplant,wet,moist,87.33,17.98,0
9oclock,moist,wet,58.58,25.89,0
9oclock,wet,moist,58.54,30.78,0
moneyplant,moist,dry,87.97,27.92,0
9oclock,wet,wet,68.81,26.28,0
9oclock,dry,wet,31.01,22.94,1
9oclock,dry,moist,86.98,23.85,1
9oclock,dry,wet,78.25,17.57,1
moneyplant,moist,moist,40.37,37.64,0
moneyplant,wet,dry,52.97,20.11,0
moneyplant,dry,dry,41.69,39.12,1
9oclock,moist,dry,83.34,23.05,1
moneyplant,dry,wet,69.88,16.79,0
9oclock,wet,dry,76.16,39.95,1
moneyplant,dry,dry,45.31,35.18,1
moneyplant,dry,moist,61.25,23.14,0
moneyplant,dry,wet,33.12,22.41,0
9oclock,moist,wet,35.02,20.52,0
9oclock,wet,moist,76.07,37.8,0
9oclock,dry,wet,58.49,15.06,1
moneyplant,moist,dry,80.54,24.02,0
moneyplant,dry,wet,73.85,25.65,0
moneyplant,dry,dry,68.2,30.32,1
moneyplant,wet,dry,67.32,20.74,0
moneyplant,moist,wet,54.23,39.05,0
9oclock,dry,dry,62.09,24.85,1
moneyplant,moist,wet,32.04,22.08,0
moneyplant,moist,wet,52.05,24.45,0
moneyplant,moist,moist,82.94,22.12,0
9oclock,moist,wet,84.99,24.32,0
9oclock,moist,moist,57.1,23.96,0
9oclock,dry,dry,69.64,16.34,1
moneyplant,dry,wet,37.97,39.37,0
9oclock,moist,wet,58.74,22.64,0
9oclock,dry,dry,34.93,37.98,1
9oclock,dry,wet,68.33,39.86,1
moneyplant,wet,dry,80.97,20.54,0
9oclock,wet,moist,67.88,32.33,0
9oclock,wet,moist,62.91,21.56,0
moneyplant,wet,moist,33.89,24.64,0
9oclock,moist,wet,83.07,37.69,0
moneyplant,wet,moist,84.33,18.77,0
moneyplant,dry,moist,33.8,15.52,0
moneyplant,dry,moist,40.35,18.11,0
9oclock,wet,moist,71.94,34.73,0
9oclock,moist,moist,59.19,27.51,0
moneyplant,wet,wet,53.33,31.62,0
9oclock,dry,dry,78.04,29.93,1
moneyplant,moist,wet,57.04,25.21,0
moneyplant,moist,dry,73.37,33.33,0
9oclock,moist,dry,63.21,33.7,1
moneyplant,wet,moist,82.66,26.55,0
moneyplant,moist,dry,53.92,28.16,0
9oclock,moist,dry,53.0,34.77,1
9oclock,moist,dry,48.49,35.71,1
9oclock,wet,dry,69.02,38.41,1
moneyplant,wet,wet,45.8,34.39,0
moneyplant,wet,dry,52.25,30.63,0
9oclock,moist,moist,81.07,21.79,0
9oclock,wet,wet,31.21,36.12,0
moneyplant,moist,dry,32.86,23.34,0
9oclock,moist,wet,33.44,24.56,0
moneyplant,moist,dry,82.03,27.5,0
moneyplant,moist,dry,31.1,15.65,0
moneyplant,dry,dry,68.87,21.4,1
moneyplant,wet,wet,62.5,30.53,0
moneyplant,wet,dry,77.63,25.47,0
moneyplant,moist,moist,76.36,22.61,0
moneyplant,moist,wet,82.83,28.03,0
9oclock,dry,wet,34.23,32.63,1
moneyplant,dry,wet,33.38,36.51,0
moneyplant,moist,wet,62.14,33.85,0
moneyplant,moist,wet,32.3,20.4,0
9oclock,dry,dry,49.0,23.86,1
moneyplant,moist,moist,83.32,25.83,0
moneyplant,dry,dry,72.93,25.07,1
moneyplant,wet,dry,62.68,36.16,0
moneyplant,moist,moist,81.57,18.2,0
moneyplant,moist,moist,62.1,18.1,0
moneyplant,dry,dry,80.46,27.77,1
9oclock,moist,wet,74.14,26.39,0
9oclock,wet,wet,60.7,31.7,0
moneyplant,wet,dry,48.68,25.14,0
moneyplant,moist,dry,58.2,34.79,0
9oclock,moist,dry,84.95,18.73,1
moneyplant,wet,wet,83.29,17.82,0
9oclock,wet,dry,78.86,38.39,1
9oclock,wet,moist,86.49,30.33,0
9oclock,dry,wet,32.18,24.65,1
moneyplant,dry,wet,42.24,21.45,0
9oclock,wet,dry,62.74,36.37,1
moneyplant,moist,dry,31.05,34.16,0
moneyplant,moist,dry,88.95,39.27,0
9oclock,moist,wet,43.05,32.42,0
9oclock,moist,dry,48.32,17.51,1
9oclock,dry,moist,78.17,22.34,1
9oclock,wet,wet,46.82,23.05,0
9oclock,moist,moist,45.92,26.14,0
9oclock,dry,moist,47.88,22.18,1
9oclock,moist,wet,36.31,32.76,0
moneyplant,moist,dry,78.12,35.04,0
9oclock,wet,moist,87.93,26.69,0
9oclock,moist,dry,59.23,33.16,1
moneyplant,dry,moist,37.37,31.94,0
9oclock,wet,wet,55.86,26.71,0
moneyplant,dry,wet,38.69,26.62,0
9oclock,dry,dry,40.36,16.36,1
moneyplant,wet,moist,75.01,17.74,0
moneyplant,dry,wet,57.25,30.08,0
moneyplant,wet,dry,38.56,24.52,0
moneyplant,moist,moist,65.9,33.82,0
9oclock,wet,wet,82.06,24.01,0
moneyplant,wet,wet,40.36,38.1,0
moneyplant,moist,moist,72.74,25.9,0
9oclock,dry,dry,63.82,21.27,1
moneyplant,moist,dry,50.91,33.21,0
9oclock,moist,moist,53.67,38.43,0
9oclock,wet,wet,46.12,31.8,0
9oclock,dry,moist,44.73,22.77,1
moneyplant,dry,moist,87.69,24.54,0
moneyplant,dry,wet,34.65,33.18,0
9oclock,wet,wet,57.21,30.27,0
moneyplant,moist,dry,64.81,25.12,0
9oclock,moist,dry,52.04,17.12,1
9oclock,wet,dry,56.37,21.39,1
moneyplant,moist,wet,36.78,23.88,0
moneyplant,dry,wet,77.61,30.67,0
moneyplant,wet,wet,38.33,23.39,0
9oclock,wet,dry,33.99,28.15,1
9oclock,wet,moist,74.19,23.83,0
9oclock,wet,moist,70.87,27.47,0
moneyplant,dry,moist,78.06,23.32,0
9oclock,dry,wet,75.66,25.53,1
moneyplant,moist,moist,36.43,21.57,0
9oclock,moist,dry,72.4,22.8,1
moneyplant,dry,wet,78.67,31.3,0
moneyplant,moist,wet,84.57,16.93,0
9oclock,moist,dry,32.26,35.31,1
moneyplant,wet,moist,57.46,39.46,0
9oclock,dry,wet,72.5,33.68,1
9oclock,dry,dry,48.44,21.65,1
9oclock,wet,wet,78.88,22.29,0
9oclock,dry,wet,56.62,38.5,1
9oclock,dry,dry,89.08,26.83,1
9oclock,wet,wet,88.03,15.78,0
moneyplant,dry,dry,51.21,35.47,1
9oclock,wet,dry,64.48,18.44,1
moneyplant,moist,dry,45.4,26.99,0
moneyplant,moist,wet,69.82,34.71,0
9oclock,wet,moist,52.38,27.38,0
moneyplant,wet,moist,33.22,37.26,0
9oclock,dry,wet,31.62,34.18,1
9oclock,moist,wet,88.03,25.02,0
moneyplant,dry,dry,87.72,21.89,1
9oclock,moist,dry,71.2,23.56,1
moneyplant,dry,wet,75.73,30.02,0
moneyplant,moist,wet,88.93,30.13,0
9oclock,wet,moist,35.17,26.59,0
9oclock,wet,dry,72.89,36.86,1
9oclock,wet,moist,63.08,21.58,0
